date_time,height,discharge,temp_c
2010-10-06T17:00:00Z,2.86,6.57,16.6
2010-10-06T18:00:00Z,2.77,1.58,15.4
2010-10-06T19:00:00Z,2.74,0.25,15
2010-11-05T18:00:00Z,2.78,0.48,14.3
2011-09-09T17:00:00Z,2.91,3.32,23.8
2011-09-12T18:00:00Z,3.08,12.42,20.4
2011-09-12T19:00:00Z,2.92,3.28,21.4
2011-09-12T20:00:00Z,2.87,0.45,20.9
2011-09-14T12:26:00Z,3.1,13.99,18.9
2011-09-14T12:27:00Z,3.13,16.02,18.8
2011-09-14T12:28:00Z,3.2,19.93,18.9
2011-09-14T12:29:00Z,3.18,18.74,18.8
2011-09-14T12:30:00Z,3.19,19.6,18.7
2011-09-14T12:31:00Z,3.13,16.18,18.7
2011-09-14T12:32:00Z,3.19,19.69,18.6
2011-09-14T12:33:00Z,3.22,21.61,18.5
2011-09-14T12:34:00Z,3.11,14.71,18.6
2011-09-14T12:35:00Z,3.16,17.76,18.6
2011-09-14T12:36:00Z,3.24,22.79,18.6
2011-09-14T12:37:00Z,3.15,17.24,18.6
2011-09-14T12:38:00Z,3.1,14.09,18.6
2011-09-14T12:39:00Z,3.1,14.52,18.6
2011-09-14T12:40:00Z,3.11,15.16,18.6
2011-09-14T12:41:00Z,3.1,14.6,18.7
2011-09-14T12:43:00Z,3.1,14.69,18.8
2011-09-14T12:44:00Z,3.15,17.73,19
2011-09-14T12:46:00Z,3.13,16.6,19.2
2011-09-14T12:48:00Z,3.12,15.88,19.2
2011-09-14T12:50:00Z,3.16,18.59,19.3
2011-09-14T12:51:00Z,3.19,20.48,19.3
2011-09-14T12:52:00Z,3.13,16.65,19.3
2011-09-14T12:53:00Z,3.15,18.3,19.3
2011-09-14T12:58:00Z,3.11,15.7,19.7
2011-09-14T13:00:00Z,3.04,11.49,19.8
2011-09-14T14:00:00Z,2.9,5.62,18.1
2011-09-14T14:20:00Z,3.1,16.86,17.5
2011-09-14T14:21:00Z,3.12,18.25,17.5
2011-09-14T14:22:00Z,3.1,16.85,17.5
2011-09-14T14:23:00Z,3.1,17.04,17.5
2011-09-14T14:26:00Z,3.15,20.06,17.8
2011-09-14T15:00:00Z,2.85,2.36,17.9
2012-01-09T18:00:00Z,2.8,0.28,6.4
2012-01-25T07:00:00Z,2.79,0.12,1.6
2012-01-26T04:00:00Z,2.8,0.3,2.5
2012-01-26T05:00:00Z,2.79,0.13,2.1
2012-01-26T06:00:00Z,2.79,0.13,1.5
2012-01-26T07:00:00Z,2.8,0.3,1.6
2012-01-26T08:00:00Z,2.79,0.13,1.3
2012-01-26T22:00:00Z,2.79,0.14,5.5
2012-01-27T13:00:00Z,2.8,0.48,10
2012-01-27T14:00:00Z,2.79,0.15,9.9
2012-01-31T23:00:00Z,2.79,0.03,6.4
2012-02-11T00:00:00Z,2.79,0.14,8
2012-02-21T21:00:00Z,2.81,1.4,8.7
2012-05-16T10:35:00Z,3.68,59.89,30.6
2012-05-16T10:36:00Z,3.68,60.41,30.8
2012-05-16T10:37:00Z,3.67,59.64,31.1
2012-05-16T10:38:00Z,3.87,75.53,31.1
2012-05-16T10:39:00Z,3.88,76.65,31.1
2012-05-16T10:40:00Z,3.96,83.78,31.2
2012-05-16T10:41:00Z,3.96,83.78,31.5
2012-05-16T10:42:00Z,4.1,96.21,31.5
2012-05-16T10:43:00Z,4.08,94.11,31.8
2012-05-16T10:44:00Z,3.79,69.24,31.2
2012-05-16T10:45:00Z,3.98,85.84,30.4
2012-05-16T10:46:00Z,4.02,88.78,30.3
2012-05-16T10:47:00Z,4.02,89.08,30.4
2012-05-16T10:48:00Z,3.99,86.15,30.6
2012-05-16T10:49:00Z,4,87.62,30.8
2012-05-16T10:50:00Z,4,87.63,31.1
2012-05-16T10:51:00Z,4.01,87.93,31.4
2012-05-16T10:52:00Z,4.04,90.89,31.7
2012-05-16T10:53:00Z,4.04,90.6,32
2012-05-16T10:54:00Z,4.05,92.09,32.3
2012-05-16T10:55:00Z,4.01,88.55,32.6
2012-05-16T10:56:00Z,4,87.67,32.6
2012-05-16T10:57:00Z,4.01,88.27,32.7
2012-05-16T10:58:00Z,3.99,86.22,32.7
2012-05-16T10:59:00Z,4,87.4,32.6
2012-05-16T11:00:00Z,3.94,82.48,32.1
2012-05-16T11:01:00Z,4,87.12,31.8
2012-05-16T11:02:00Z,4.04,90.96,31.8
2012-05-16T11:03:00Z,4.05,91.56,32.1
2012-05-16T11:04:00Z,3.99,86.27,32.4
2012-05-16T11:05:00Z,3.96,84.24,32.4
2012-05-16T11:06:00Z,4.03,89.8,32.3
2012-05-16T11:07:00Z,4.05,91.88,32.2
2012-05-16T11:08:00Z,4,87.76,32.2
2012-05-16T11:09:00Z,4,87.47,32
2012-05-16T11:10:00Z,4.04,90.72,32.1
2012-05-16T11:11:00Z,4.02,89.25,32.5
2012-05-16T11:12:00Z,3.99,86.32,32.7
2012-05-16T11:13:00Z,4.11,97.34,32.8
2012-05-16T11:14:00Z,4.09,95.83,32.9
2012-05-16T11:15:00Z,4.09,95.54,33
2012-05-16T11:16:00Z,4.1,96.15,33
2012-05-16T11:17:00Z,4.09,95.85,33.2
2012-05-16T11:18:00Z,3.7,61.76,32.8
2012-05-16T11:19:00Z,4,87.25,32.5
2012-05-16T11:21:00Z,3.88,77.23,32.2
2012-05-16T11:22:00Z,3.88,76.96,31.9
2012-05-16T11:23:00Z,3.95,83.22,32.1
2012-05-16T11:24:00Z,3.83,72.81,32.4
2012-05-16T11:25:00Z,4.04,91.12,32.6
2012-05-16T11:26:00Z,4.07,94.11,32.8
2012-05-16T11:27:00Z,4.02,89.65,32.8
2012-05-16T11:28:00Z,3.98,85.85,32.9
2012-05-16T12:00:00Z,2.74,0.04,33.6
2012-05-16T14:00:00Z,2.74,0.78,34.1
2012-05-16T15:00:00Z,2.76,2.15,34.2
2012-07-15T19:00:00Z,2.84,4.07,22.4
2012-07-15T20:00:00Z,2.82,3.37,22.8
2012-07-15T20:43:00Z,2.82,3.37,22.9
2012-07-15T20:44:00Z,3.57,51.36,23
2012-07-15T20:45:00Z,3.7,61.32,22.9
2012-07-15T20:46:00Z,4.08,94.28,22.7
2012-07-15T20:47:00Z,3.87,75.4,22.6
2012-07-15T20:48:00Z,3.86,74.84,22.5
2012-07-15T20:49:00Z,4.33,117.49,22.5
2012-07-15T20:50:00Z,4.13,98.22,22.4
2012-07-15T20:51:00Z,3.89,77.08,22.4
2012-07-15T20:52:00Z,4,86.55,22.4
2012-07-15T20:53:00Z,4,86.85,22.3
2012-07-15T20:54:00Z,4.57,143.26,22.4
2012-07-15T20:55:00Z,3.59,52.86,22.3
2012-07-15T20:56:00Z,4.44,129.12,22.3
2012-07-15T20:57:00Z,4.12,97.92,22.3
2012-07-15T20:58:00Z,3.83,71.8,22.3
2012-07-15T20:59:00Z,3.7,61.59,22.2
2012-07-15T21:00:00Z,3.11,19.62,22.2
2012-07-15T21:01:00Z,3.57,51.61,22.1
2012-07-15T21:02:00Z,3.85,74.01,22.1
2012-07-15T21:03:00Z,3.31,32.31,22.1
2012-07-15T21:04:00Z,3.31,32.98,22.1
2012-07-15T21:05:00Z,3.24,27.73,22.1
2012-07-15T21:06:00Z,3.2,25.18,22.1
2012-07-15T21:07:00Z,3.31,32.31,22.2
2012-07-15T21:08:00Z,3.37,36.58,22.2
2012-07-15T21:09:00Z,3.45,42.15,22.2
2012-07-15T21:12:00Z,3.43,41.21,22.3
2012-07-15T21:13:00Z,3.37,36.81,22.4
2012-07-15T21:15:00Z,3.25,28.81,22.3
2012-07-15T21:17:00Z,3.14,21.65,22.3
2012-07-15T21:18:00Z,3.27,29.68,22.4
2012-07-15T21:19:00Z,3.41,39.34,22.4
2012-07-15T21:20:00Z,3.31,32.31,22.4
2012-07-15T21:21:00Z,3.21,26.03,22.4
2012-07-15T21:23:00Z,3.17,23.51,23.8
2012-07-15T21:24:00Z,3.33,33.87,24.4
2012-07-15T21:25:00Z,3.3,31.65,24.8
2012-07-15T21:26:00Z,3.16,22.68,24.9
2012-07-15T21:28:00Z,3.17,23.72,24.8
2012-07-15T21:29:00Z,3.16,23.09,24.8
2012-07-15T21:31:00Z,3.29,30.99,24.7
2012-07-15T21:32:00Z,3.27,29.68,24.8
2012-07-15T21:33:00Z,3.28,30.77,24.7
2012-07-15T21:34:00Z,3.27,30.11,24.7
2012-07-15T21:35:00Z,3.22,26.45,24.6
2012-07-15T21:36:00Z,3.11,19.82,24.6
2012-07-15T21:37:00Z,3.22,26.88,24.3
2012-07-15T21:38:00Z,3.11,19.62,24.1
2012-07-15T21:44:00Z,3.1,19.22,23.5
2012-07-15T21:46:00Z,3.12,20.63,23.3
2012-07-15T21:49:00Z,3.1,19.22,23.1
2012-07-15T21:52:00Z,3.11,19.62,23
2012-07-15T22:00:00Z,3,12.97,23
2012-07-16T00:00:00Z,2.79,1.84,23.3
2012-07-31T18:00:00Z,2.81,2.03,22.6
2012-07-31T19:00:00Z,2.78,0.41,22.5
2012-08-09T19:08:00Z,3.23,26.35,35
2012-08-09T19:09:00Z,3.23,26.37,35
2012-08-09T19:10:00Z,3.27,28.77,34.9
2012-08-09T19:11:00Z,3.31,30.99,34.6
2012-08-09T19:12:00Z,3.22,25.17,34.4
2012-08-09T19:13:00Z,3.29,29.73,34.2
2012-08-09T19:14:00Z,3.32,31.75,34.3
2012-08-09T19:15:00Z,3.29,28.91,34.5
2012-08-09T19:16:00Z,3.32,31.37,34.8
2012-08-09T19:17:00Z,3.28,28.32,34.7
2012-08-09T19:18:00Z,3.27,27.47,34.7
2012-08-09T19:19:00Z,3.15,19.49,34.8
2012-08-09T19:20:00Z,3.23,24.3,35
2012-08-09T19:21:00Z,3.16,19.74,35.1
2012-08-09T19:22:00Z,3.13,17.75,35.2
2012-08-09T19:23:00Z,3.12,16.96,35.3
2012-08-09T19:27:00Z,3.4,34.71,34.5
2012-08-09T19:28:00Z,3.18,19.89,34.6
2012-08-09T19:29:00Z,3.14,17.05,34.6
2012-08-09T19:30:00Z,3.11,15.06,34.5
2012-08-09T19:31:00Z,3.31,27.42,34.2
2012-08-09T19:32:00Z,3.13,16.09,34.2
2012-08-09T19:33:00Z,3.16,17.72,34.2
2012-08-09T19:35:00Z,3.12,14.73,34.1
2012-08-09T19:37:00Z,3.13,14.96,33.8
2012-08-09T19:39:00Z,3.1,12.83,33.6
2012-08-09T19:44:00Z,3.1,12.68,33.2
2012-08-09T19:45:00Z,3.1,12.68,33.1
2012-08-09T20:00:00Z,2.98,5.67,33
2012-08-19T14:36:00Z,6.2,357.85,31.5
2012-08-19T14:37:00Z,7.79,674.66,30.4
2012-08-19T14:38:00Z,8.9,947.19,29.2
2012-08-19T14:39:00Z,8.9,948.07,28
2012-08-19T14:40:00Z,9.32,1062.56,27.1
2012-08-19T14:41:00Z,9.25,1043.19,26.4
2012-08-19T14:42:00Z,9.1,1003.18,25.9
2012-08-19T14:43:00Z,8.54,853.97,25.5
2012-08-19T14:44:00Z,7.92,703.28,25.2
2012-08-19T14:45:00Z,7.01,506.87,25.2
2012-08-19T14:46:00Z,5.4,238.12,25.2
2012-08-19T14:51:00Z,5.76,290.16,24.2
2012-08-19T14:52:00Z,6,326.3,24.2
2012-08-19T14:53:00Z,5.49,250.82,24.1
2012-08-19T14:54:00Z,6,326.3,24.2
2012-08-19T14:55:00Z,5.81,297.53,24.2
2012-08-19T14:56:00Z,5.9,311.51,24.2
2012-08-19T14:57:00Z,5.67,276.13,24.2
2012-08-19T14:58:00Z,5.21,213.11,24.2
2012-08-19T14:59:00Z,5.47,247.61,24.2
2012-08-19T15:00:00Z,5.35,231.41,24.1
2012-08-19T15:01:00Z,5.59,264.27,24.1
2012-08-19T15:02:00Z,5.26,220,24.1
2012-08-19T15:03:00Z,5.21,213.53,24.2
2012-08-19T15:04:00Z,5.16,205.87,24.2
2012-08-19T15:05:00Z,5.39,236.75,24.2
2012-08-19T15:06:00Z,5.21,213.53,24.2
2012-08-19T15:07:00Z,5.45,245.78,24.2
2012-08-19T15:08:00Z,5.09,197.08,24.2
2012-08-19T15:10:00Z,5.27,220.43,24.3
2012-08-19T15:11:00Z,5.13,202.08,24.2
2012-08-19T15:12:00Z,5.41,240.34,24.3
2012-08-19T15:13:00Z,5.24,217.39,24.2
2012-08-19T15:14:00Z,5.15,205.02,24.2
2012-08-19T15:15:00Z,5.03,189.67,24.2
2012-08-19T15:16:00Z,4.82,164.68,24.1
2012-08-19T15:17:00Z,4.68,148.82,24.2
2012-08-19T15:18:00Z,5.08,196.24,24.2
2012-08-19T15:19:00Z,4.98,183.18,24.1
2012-08-19T15:20:00Z,5,186.01,24.3
2012-08-19T15:21:00Z,4.59,138.23,24.3
2012-08-19T15:22:00Z,4.89,173.24,24.2
2012-08-19T15:23:00Z,4.86,168.93,24.3
2012-08-19T15:24:00Z,5.13,202.9,24.3
2012-08-19T15:25:00Z,4.75,155.9,24.4
2012-08-19T15:26:00Z,4.69,149.54,24.5
2012-08-19T15:27:00Z,4.42,120.69,24.5
2012-08-19T15:28:00Z,4.68,148.8,24.6
2012-08-19T15:29:00Z,4.99,184.78,24.6
2012-08-19T15:30:00Z,4.93,177.18,24.5
2012-08-19T15:31:00Z,4.92,175.99,24.6
2012-08-19T15:32:00Z,4.41,118.98,24.6
2012-08-19T15:33:00Z,4.66,146.21,24.6
2012-08-19T15:34:00Z,4.49,127.23,24.7
2012-08-19T15:35:00Z,4.58,137.13,24.7
2012-08-19T15:36:00Z,4.39,117.62,24.8
2012-08-19T15:37:00Z,4.49,127.23,24.8
2012-08-19T15:38:00Z,4.22,100.19,24.8
2012-08-19T15:39:00Z,3.68,52.45,24.9
2012-08-19T15:40:00Z,4.08,87.1,24.8
2012-08-19T15:41:00Z,4.1,88.32,24.8
2012-08-19T15:42:00Z,4.1,88.32,24.9
2012-08-19T15:43:00Z,3.95,75.23,24.8
2012-08-19T15:44:00Z,4.28,105.98,24.8
2012-08-19T15:45:00Z,4.33,110.91,24.9
2012-08-19T15:46:00Z,3.75,57.97,24.9
2012-08-19T15:47:00Z,4.18,96.37,25.1
2012-08-19T15:48:00Z,4.03,82.27,26.6
2012-08-19T15:49:00Z,4.11,89.84,28.1
2012-08-19T15:50:00Z,3.91,71.48,27.3
2012-08-19T15:51:00Z,4.17,95.74,27.2
2012-08-19T15:52:00Z,3.85,66.69,27.2
2012-08-19T15:53:00Z,4.06,85.26,27.3
2012-08-19T15:54:00Z,4.1,88.6,28.1
2012-08-19T15:55:00Z,3.95,75.5,28.3
2012-08-19T15:56:00Z,3.77,59.83,28.2
2012-08-19T15:57:00Z,3.72,55.56,28.4
2012-08-19T15:58:00Z,3.77,59.83,28.7
2012-08-19T15:59:00Z,3.72,55.56,28.9
2012-08-19T16:00:00Z,3.68,52.42,29.7
2012-08-19T16:01:00Z,3.55,42.81,30
2012-08-19T16:02:00Z,3.74,57.41,29.5
2012-08-19T16:03:00Z,3.69,53.45,29.2
2012-08-19T16:04:00Z,3.66,50.86,30.3
2012-08-19T16:05:00Z,3.71,54.49,31.2
2012-08-19T16:06:00Z,3.86,67.22,31.1
2012-08-19T16:07:00Z,3.53,41.09,31.1
2012-08-19T16:08:00Z,3.49,38.2,30.3
2012-08-19T16:09:00Z,3.54,41.58,31.3
2012-08-19T16:10:00Z,3.38,30.28,31.6
2012-08-19T16:11:00Z,3.33,26.92,31.9
2012-08-19T16:12:00Z,3.56,43.29,32
2012-08-19T16:13:00Z,3.48,37.48,32.1
2012-08-19T16:14:00Z,3.42,33.25,31.8
2012-08-19T16:15:00Z,3.5,38.67,30.8
2012-08-19T16:17:00Z,3.52,40.11,30.5
2012-08-19T16:18:00Z,3.64,49.55,30.9
2012-08-19T16:19:00Z,3.58,45.01,31.3
2012-08-19T16:20:00Z,3.45,35.34,31.5
2012-08-19T16:21:00Z,3.38,30.49,30.9
2012-08-19T16:22:00Z,3.61,47.01,30.6
2012-08-19T16:23:00Z,3.55,42.53,31
2012-08-19T16:24:00Z,3.4,31.85,31.1
2012-08-19T16:25:00Z,3.47,36.51,31.1
2012-08-19T16:26:00Z,3.32,26.46,31
2012-08-19T16:27:00Z,3.28,23.41,30.8
2012-08-19T16:28:00Z,3.29,24.05,31
2012-08-19T16:29:00Z,3.48,36.97,31
2012-08-19T16:30:00Z,3.33,26.67,30.9
2012-08-19T16:31:00Z,3.29,24.26,30.4
2012-08-19T16:32:00Z,3.54,41.54,30
2012-08-19T16:33:00Z,3.38,30.02,30.6
2012-08-19T16:34:00Z,3.24,20.84,30.3
2012-08-19T16:35:00Z,3.36,29.11,30
2012-08-19T16:36:00Z,3.38,30.01,29.5
2012-08-19T16:37:00Z,3.42,32.75,29.3
2012-08-19T16:38:00Z,3.45,34.84,29.1
2012-08-19T16:39:00Z,3.29,24.25,28.8
2012-08-19T16:40:00Z,3.21,18.94,28.7
2012-08-19T16:41:00Z,3.24,20.83,28.2
2012-08-19T16:42:00Z,3.21,18.73,27.9
2012-08-19T16:43:00Z,3.22,19.56,27.7
2012-08-19T16:44:00Z,3.21,18.73,27.5
2012-08-19T16:45:00Z,3.19,17.9,27.4
2012-08-19T16:46:00Z,3.21,18.93,27.3
2012-08-19T16:53:00Z,3.22,19.55,26.9
2012-08-19T17:00:00Z,3.14,14.43,29.3
2012-08-19T18:00:00Z,2.91,1.59,28
2012-08-19T19:00:00Z,2.91,1.15,28.9
2012-08-19T20:00:00Z,2.89,0.02,29.7
2012-10-12T07:00:00Z,2.93,0.49,14.6
2013-12-04T00:58:00Z,4.1,85.79,15.2
2013-12-04T00:59:00Z,3.97,73.82,15.2
2013-12-04T01:00:00Z,4.18,93.89,15.2
2013-12-04T01:01:00Z,4.18,93.89,15.2
2013-12-04T01:02:00Z,4.2,95.16,15.1
2013-12-04T01:03:00Z,3.94,71.5,15.2
2013-12-04T01:04:00Z,4.15,90.12,15.1
2013-12-04T01:05:00Z,3.85,63.55,15
2013-12-04T02:00:00Z,2.93,0.17,14.8
2014-03-17T16:00:00Z,3,0.18,23.6
2014-03-26T12:00:00Z,3.01,0.71,19.7
2014-08-13T14:59:00Z,3.01,0.34,21.35
2014-08-13T15:00:00Z,3.17,9.58,23
2014-08-13T16:00:00Z,3.09,3.32,25.2
2014-10-20T11:12:00Z,3.35,15.74,17.5
2015-03-07T19:00:00Z,3.1,0.37,9.1
2015-06-06T12:42:00Z,3.75,52.21,17.9
2015-06-06T12:43:00Z,3.65,45.06,18
2015-06-06T12:44:00Z,3.71,50.15,18.1
2015-06-06T12:45:00Z,3.69,49.01,18.2
2015-06-06T12:46:00Z,3.77,56.47,18.2
2015-06-06T12:47:00Z,3.76,56.08,18.2
2015-06-06T12:48:00Z,3.93,71.49,18.2
2015-06-06T12:49:00Z,3.86,65.93,18.2
2015-06-06T12:50:00Z,3.85,65.76,18.2
2015-06-06T12:51:00Z,3.71,54.54,18.1
2015-06-06T12:52:00Z,3.72,56.27,18.1
2015-06-06T12:53:00Z,3.76,60.4,18.2
2015-06-06T12:54:00Z,3.74,59.72,18.3
2015-06-06T12:55:00Z,3.81,65.8,18.3
2015-06-06T12:56:00Z,3.94,77.11,18.6
2015-06-06T12:57:00Z,3.93,77.48,18.7
2015-06-06T12:58:00Z,3.71,59.46,18.9
2015-06-06T12:59:00Z,3.75,63.56,19.1
2015-06-06T13:00:00Z,3.81,68.81,19.2
2015-06-06T13:01:00Z,3.5,45.04,19.4
2015-06-06T13:02:00Z,3.49,45.21,19.5
2015-06-06T13:03:00Z,3.64,56.92,19.6
2015-06-06T13:04:00Z,3.55,50.79,19.8
2015-06-06T13:05:00Z,3.51,48.16,19.8
2015-06-06T13:06:00Z,3.42,41.97,19.9
2015-06-06T13:07:00Z,3.45,43.85,20.1
2015-06-06T13:08:00Z,3.48,46.47,20.1
2015-06-06T13:09:00Z,3.44,43.14,20.3
2015-06-06T13:10:00Z,3.36,38.04,20.2
2015-06-06T13:15:00Z,3.65,59.14,20.3
2015-06-06T13:16:00Z,3.36,37.81,20.3
2015-06-06T13:20:00Z,3.5,47.92,20.4
2015-06-06T14:00:00Z,2.97,13.23,20.9
2015-06-06T15:00:00Z,2.86,6.82,20.1
2015-06-06T16:00:00Z,2.77,2.16,21.7
2015-06-06T17:00:00Z,2.75,1.16,21.6
2015-06-11T00:00:00Z,2.93,8.61,19.9
2015-06-11T01:00:00Z,2.92,6.02,19.3
2015-09-15T02:00:00Z,2.88,4.01,19.8
2015-09-15T03:00:00Z,2.84,1.81,19.8
2015-10-05T02:00:00Z,2.98,9.48,16.9
2015-10-05T03:00:00Z,2.85,1.9,17.3
2015-10-05T04:00:00Z,2.85,1.32,17.9
2015-10-05T05:00:00Z,2.84,0.57,17.5
2015-10-05T07:00:00Z,3.04,8.88,16.6
2015-10-19T02:00:00Z,2.79,0.04,17.6
2015-10-19T03:00:00Z,2.8,1.17,15.7
2015-10-19T03:03:00Z,3.21,24.53,12.3
2015-10-19T03:04:00Z,3.37,35.73,11.7
2015-10-19T03:05:00Z,3.52,46.11,10.9
2015-10-19T03:06:00Z,3.8,68.3,10.5
2015-10-19T03:07:00Z,3.96,82.06,10.2
2015-10-19T03:08:00Z,3.94,80.63,10
2015-10-19T03:09:00Z,3.88,75.23,10.1
2015-10-19T03:10:00Z,4.26,110.13,10.5
2015-10-19T03:11:00Z,4.06,91.22,10.4
2015-10-19T03:12:00Z,4.2,104.43,10.3
2015-10-19T03:13:00Z,4.23,107.28,10.8
2015-10-19T03:14:00Z,3.98,83.85,11.7
2015-10-19T03:15:00Z,3.63,54.9,12.5
2015-10-19T03:16:00Z,3.82,70.28,12.8
2015-10-19T03:17:00Z,3.86,73.33,12.6
2015-10-19T03:18:00Z,3.78,66.47,13.2
2015-10-19T03:19:00Z,4.08,93.08,13.4
2015-10-19T03:20:00Z,3.74,63.54,13.6
2015-10-19T03:21:00Z,3.92,78.71,13.6
2015-10-19T03:22:00Z,3.69,59.33,13.9
2015-10-19T03:23:00Z,3.75,64.62,14.1
2015-10-19T03:24:00Z,3.75,64.1,14.2
2015-10-19T03:25:00Z,3.95,81.6,14.2
2015-10-19T03:26:00Z,3.71,61.19,14.1
2015-10-19T03:27:00Z,3.43,40.05,14.1
2015-10-19T03:28:00Z,3.83,70.63,14
2015-10-19T03:29:00Z,3.39,36.81,14.2
2015-10-19T03:30:00Z,3.37,35.67,14.1
2015-10-19T03:31:00Z,3.43,39.84,14
2015-10-19T03:32:00Z,3.58,51.22,13.7
2015-10-19T03:33:00Z,3.65,56.3,13.5
2015-10-19T03:34:00Z,3.55,49,13.3
2015-10-19T03:35:00Z,3.43,40.1,13.3
2015-10-19T03:36:00Z,3.42,39.4,13.2
2015-10-19T03:38:00Z,3.16,22.04,13.1
2015-10-19T03:39:00Z,3.31,31.9,13
2015-10-19T03:40:00Z,3.46,42.02,13.1
2015-10-19T03:41:00Z,3.3,31.03,13.1
2015-10-19T03:42:00Z,3.47,42.98,13
2015-10-19T03:43:00Z,3.39,36.9,12.9
2015-10-19T03:44:00Z,3.22,25.64,12.9
2015-10-19T03:45:00Z,3.27,28.65,12.8
2015-10-19T03:46:00Z,3.21,25.22,12.7
2015-10-19T03:47:00Z,3.21,24.81,12.7
2015-10-19T03:51:00Z,3.19,23.57,13.1
2015-10-19T03:53:00Z,3.13,20.08,12.7
2015-10-19T03:55:00Z,3.13,20.1,12.3
2015-10-19T03:56:00Z,3.24,27.21,12.4
2015-10-19T03:57:00Z,3.15,21.13,12.3
2015-10-19T03:58:00Z,3.15,21.14,12.1
2015-10-19T03:59:00Z,3.17,22.38,11.9
2015-10-19T04:00:00Z,3.24,27.02,12
2015-10-19T04:01:00Z,3.19,24.06,11.9
2015-10-19T04:02:00Z,3.24,26.82,11.9
2015-10-19T04:03:00Z,3.25,27.9,11.8
2015-10-19T04:04:00Z,3.19,24.07,11.8
2015-10-19T04:06:00Z,3.16,21.8,11.9
2015-10-19T04:07:00Z,3.27,29.22,11.9
2015-10-19T04:12:00Z,3.15,21.22,12.3
2015-10-19T05:00:00Z,2.95,9.64,13.7
2015-10-19T06:00:00Z,2.79,1.68,13.2
2015-10-19T07:00:00Z,2.76,0.13,14.9
2015-10-20T10:00:00Z,2.9,6.68,13.2
2015-10-20T11:00:00Z,2.95,8.5,13.6
2015-10-20T12:00:00Z,2.9,4.7,15.1
2015-10-20T13:00:00Z,2.85,0.33,15.1
2015-10-21T05:00:00Z,2.86,0.34,14.7
2015-10-21T18:00:00Z,2.81,0.1,16
2015-10-21T19:00:00Z,2.81,0.07,16.2
2015-10-21T20:00:00Z,2.82,0.21,14
2015-10-21T21:00:00Z,2.83,0.69,14.3
2015-10-21T22:00:00Z,2.83,0.33,14.2
2015-10-21T23:00:00Z,2.84,0.98,13
2015-10-22T00:00:00Z,2.98,8.25,12.8
2015-10-22T01:00:00Z,2.91,4.41,12.7
2015-10-22T02:00:00Z,2.86,1.41,12.6
2015-10-22T03:00:00Z,2.85,0.7,12.5
2015-10-22T04:00:00Z,2.85,0.33,12.4
2015-10-22T05:00:00Z,2.85,0.13,12.4
2016-07-01T18:00:00Z,3,8.02,20.6
2016-07-01T18:08:00Z,3.32,27.06,20.5
2016-07-01T18:09:00Z,3.4,32.62,20.8
2016-07-01T18:10:00Z,3.4,32.33,21
2016-07-01T18:11:00Z,3.39,31.82,20.9
2016-07-01T18:12:00Z,3.35,28.82,20.9
2016-07-01T18:13:00Z,3.39,31.47,20.9
2016-07-01T18:14:00Z,3.33,27.59,20.9
2016-07-01T18:15:00Z,3.41,32.72,21.1
2016-07-01T18:16:00Z,3.29,24.62,21
2016-07-01T18:17:00Z,3.32,26.75,21.2
2016-07-01T18:18:00Z,3.35,28.46,21.3
2016-07-01T18:19:00Z,3.32,26.63,21.4
2016-07-01T18:20:00Z,3.4,32.18,21.5
2016-07-01T18:21:00Z,3.31,25.85,21.7
2016-07-01T18:22:00Z,3.37,30.01,21.6
2016-07-01T18:23:00Z,3.35,28.61,21.6
2016-07-01T18:24:00Z,3.33,26.77,21.6
2016-07-01T18:25:00Z,3.36,28.71,21.6
2016-07-01T18:26:00Z,3.53,41.27,21.7
2016-07-01T18:27:00Z,3.31,25.05,21.6
2016-07-01T18:28:00Z,3.26,22.19,21.6
2016-07-01T18:29:00Z,3.31,25.59,21.5
2016-07-01T18:30:00Z,3.31,25.53,21.5
2016-07-01T18:31:00Z,3.39,30.38,21.5
2016-07-01T18:32:00Z,3.4,31.46,21.5
2016-07-01T18:33:00Z,3.29,23.61,21.5
2016-07-01T18:34:00Z,3.3,24.2,21.5
2016-07-01T18:35:00Z,3.24,20.29,21.4
2016-07-01T18:36:00Z,3.26,21.29,21.4
2016-07-01T18:37:00Z,3.32,25.33,21.3
2016-07-01T18:38:00Z,3.34,26.81,21.3
2016-07-01T18:39:00Z,3.24,20.26,21.4
2016-07-01T18:40:00Z,3.28,22.33,21.5
2016-07-01T18:41:00Z,3.2,17.23,21.6
2016-07-01T18:42:00Z,3.23,19.46,21.6
2016-07-01T18:43:00Z,3.21,17.94,21.7
2016-07-01T18:44:00Z,3.22,18.5,21.8
2016-07-01T18:45:00Z,3.21,17.82,21.9
2016-07-01T18:46:00Z,3.22,18.18,22.1
2016-07-01T18:47:00Z,3.19,16.27,22.3
2016-07-01T18:48:00Z,3.22,18.27,22.4
2016-07-01T18:49:00Z,3.21,17.39,22.5
2016-07-01T18:50:00Z,3.14,13.27,22.6
2016-07-01T18:51:00Z,3.15,14.01,22.6
2016-07-01T18:52:00Z,3.14,13.35,22.5
2016-07-01T18:53:00Z,3.13,12.7,22.4
2016-07-01T18:54:00Z,3.14,13.24,22.3
2016-07-01T18:55:00Z,3.14,12.78,22.3
2016-07-01T18:56:00Z,3.13,12.13,22.3
2016-07-01T18:57:00Z,3.14,12.67,22.3
