time (MST),Gage Height(ft)-GCMRC-GCLT1,Gage Height Ice Affected On This Day-GCMRC-GCLT1,Gage Height Notes-GCMRC-GCLT1,Discharge(cfs)-GCMRC-GCLT1,Discharge Ice Affected On This Day-GCMRC-GCLT1,Discharge Notes-GCMRC-GCLT1,Air Temperature(°C)-GCMRC-GCLT1
2007-07-31T00:17:00Z,3.71,NO,"",39.1,NO,"",25.4
2007-07-31T00:18:00Z,3.68,NO,"",36.66,NO,"",25.3
2007-07-31T00:19:00Z,3.74,NO,"",40.96,NO,"",25.3
2007-07-31T00:20:00Z,3.74,NO,"",41.1,NO,"",25.2
2007-07-31T00:21:00Z,3.71,NO,"",38.63,NO,"",25
2007-07-31T00:22:00Z,3.65,NO,"",33.9,NO,"",25
2007-07-31T00:23:00Z,3.68,NO,"",35.82,NO,"",24.9
2007-07-31T00:24:00Z,3.71,NO,"",37.75,NO,"",24.8
2007-07-31T00:25:00Z,3.63,NO,"",32.05,NO,"",24.7
2007-07-31T00:26:00Z,3.81,NO,"",46.29,NO,"",24.6
2007-07-31T00:27:00Z,3.66,NO,"",33.83,NO,"",24.8
2007-07-31T00:28:00Z,3.72,NO,"",38.07,NO,"",24.8
2007-07-31T00:29:00Z,3.61,NO,"",29.61,NO,"",24.8
2007-07-31T00:30:00Z,3.63,NO,"",30.98,NO,"",24.7
2007-07-31T00:31:00Z,3.6,NO,"",28.64,NO,"",24.7
2007-07-31T00:32:00Z,3.66,NO,"",33.5,NO,"",24.7
2007-07-31T00:33:00Z,3.59,NO,"",27.92,NO,"",24.7
2007-07-31T00:34:00Z,3.65,NO,"",32.5,NO,"",24.7
2007-07-31T00:35:00Z,3.61,NO,"",29.4,NO,"",24.7
2007-07-31T00:36:00Z,3.8,NO,"",43.74,NO,"",24.6
2007-07-31T00:37:00Z,3.56,NO,"",25.52,NO,"",24.6
2007-07-31T00:38:00Z,3.65,NO,"",31.53,NO,"",24.4
2007-07-31T00:39:00Z,3.63,NO,"",30.41,NO,"",24.3
2007-07-31T00:40:00Z,3.6,NO,"",27.58,NO,"",24.2
2007-07-31T00:41:00Z,3.58,NO,"",26.25,NO,"",24.1
2007-07-31T00:42:00Z,3.61,NO,"",28.08,NO,"",24.1
2007-07-31T00:43:00Z,3.56,NO,"",24.82,NO,"",24
2007-07-31T00:44:00Z,3.58,NO,"",25.9,NO,"",23.9
2007-07-31T00:45:00Z,3.59,NO,"",26.77,NO,"",23.9
2007-07-31T00:46:00Z,3.51,NO,"",20.48,NO,"",23.7
2007-07-31T00:47:00Z,3.52,NO,"",20.83,NO,"",23.7
2007-07-31T00:48:00Z,3.53,NO,"",21.65,NO,"",23.6
2007-07-31T00:49:00Z,3.48,NO,"",18.07,NO,"",23.5
2007-07-31T00:50:00Z,3.52,NO,"",20.95,NO,"",23.4
2007-07-31T00:51:00Z,3.55,NO,"",23.18,NO,"",23.3
2007-07-31T00:52:00Z,3.51,NO,"",20.02,NO,"",23.2
2007-07-31T00:53:00Z,3.52,NO,"",20.36,NO,"",23.2
2007-07-31T00:54:00Z,3.52,NO,"",20.02,NO,"",23.1
2007-07-31T00:55:00Z,3.53,NO,"",21.06,NO,"",23.1
2007-07-31T00:56:00Z,3.58,NO,"",24.74,NO,"",23
2007-07-31T00:57:00Z,3.55,NO,"",22.24,NO,"",23
2007-07-31T00:58:00Z,3.61,NO,"",26.45,NO,"",23
2007-07-31T00:59:00Z,3.54,NO,"",21.3,NO,"",23
2007-07-31T01:00:00Z,3.52,NO,"",19.32,NO,"",23
2007-07-31T01:01:00Z,3.54,NO,"",21.06,NO,"",23.1
2007-07-31T01:02:00Z,3.55,NO,"",21.42,NO,"",23.3
2007-07-31T01:03:00Z,3.57,NO,"",22.72,NO,"",23.4
2007-07-31T01:04:00Z,3.5,NO,"",17.72,NO,"",23.5
2007-07-31T01:05:00Z,3.49,NO,"",16.69,NO,"",23.6
2007-07-31T01:06:00Z,3.48,NO,"",15.9,NO,"",23.5
2007-07-31T01:07:00Z,3.47,NO,"",15.11,NO,"",23.4
2007-07-31T01:08:00Z,3.47,NO,"",15.44,NO,"",23.4
2007-07-31T01:09:00Z,3.47,NO,"",14.88,NO,"",23.4
2007-07-31T01:10:00Z,3.48,NO,"",15.66,NO,"",23.4
2007-07-31T01:11:00Z,3.49,NO,"",16.22,NO,"",23.4
2007-07-31T01:12:00Z,3.49,NO,"",16.11,NO,"",23.4
2007-07-31T01:13:00Z,3.47,NO,"",14.86,NO,"",23.4
2007-07-31T01:14:00Z,3.49,NO,"",15.87,NO,"",23.4
2007-07-31T01:15:00Z,3.49,NO,"",15.53,NO,"",23.4
2007-07-31T01:16:00Z,3.49,NO,"",15.87,NO,"",23.4
2007-07-31T01:17:00Z,3.5,NO,"",16.2,NO,"",23.4
2007-07-31T01:18:00Z,3.51,NO,"",16.54,NO,"",23.3
2007-07-31T01:19:00Z,3.52,NO,"",17.57,NO,"",23.3
2007-07-31T01:20:00Z,3.52,NO,"",17.46,NO,"",23.2
2007-07-31T01:21:00Z,3.52,NO,"",17.59,NO,"",23.2
2007-07-31T01:22:00Z,3.54,NO,"",18.63,NO,"",23.2
2007-07-31T01:23:00Z,3.55,NO,"",19.44,NO,"",23.2
2007-07-31T01:24:00Z,3.5,NO,"",15.18,NO,"",23.1
2007-07-31T01:25:00Z,3.52,NO,"",16.43,NO,"",23.1
2007-07-31T01:26:00Z,3.5,NO,"",14.94,NO,"",23.1
2007-07-31T01:27:00Z,3.49,NO,"",14.15,NO,"",23.1
2007-07-31T01:28:00Z,3.52,NO,"",16.07,NO,"",23.1
2007-07-31T01:29:00Z,3.49,NO,"",14.37,NO,"",23
2007-07-31T01:30:00Z,3.51,NO,"",15.16,NO,"",23
2007-07-31T01:31:00Z,3.48,NO,"",13.01,NO,"",23
2007-07-31T01:32:00Z,3.48,NO,"",12.9,NO,"",23
2007-07-31T01:33:00Z,3.47,NO,"",12.56,NO,"",23.4
2007-07-31T01:34:00Z,3.45,NO,"",10.68,NO,"",23.8
2007-07-31T01:35:00Z,3.45,NO,"",10.57,NO,"",24
2007-07-31T01:36:00Z,3.43,NO,"",9.37,NO,"",24.1
2007-07-31T01:37:00Z,3.44,NO,"",9.68,NO,"",24.1
2007-07-31T01:38:00Z,3.43,NO,"",9.14,NO,"",24.1
2007-07-31T01:39:00Z,3.41,NO,"",7.97,NO,"",24.2
2007-07-31T01:40:00Z,3.42,NO,"",8.28,NO,"",24.1
2007-07-31T01:41:00Z,3.44,NO,"",9.47,NO,"",24.1
2007-07-31T01:42:00Z,3.43,NO,"",9.04,NO,"",24.1
2007-07-31T01:43:00Z,3.43,NO,"",8.82,NO,"",24.2
2007-07-31T01:44:00Z,3.43,NO,"",8.61,NO,"",24.2
2007-07-31T01:45:00Z,3.4,NO,"",6.91,NO,"",24.2
2007-07-31T01:46:00Z,3.4,NO,"",6.91,NO,"",24.1
2007-07-31T01:47:00Z,3.39,NO,"",6.27,NO,"",24
2007-07-31T01:48:00Z,3.4,NO,"",6.91,NO,"",23.9
2007-07-31T01:49:00Z,3.39,NO,"",6.07,NO,"",23.9
2007-07-31T01:50:00Z,3.38,NO,"",5.86,NO,"",23.7
2007-07-31T01:51:00Z,3.37,NO,"",5.23,NO,"",23.6
2007-07-31T01:52:00Z,3.37,NO,"",4.82,NO,"",23.6
2007-07-31T01:53:00Z,3.38,NO,"",5.65,NO,"",23.5
2007-07-31T01:54:00Z,3.39,NO,"",6.27,NO,"",23.5
2007-07-31T01:55:00Z,3.38,NO,"",5.44,NO,"",23.4
2007-07-31T01:56:00Z,3.38,NO,"",5.86,NO,"",23.4
2007-07-31T01:57:00Z,3.36,NO,"",4.61,NO,"",23.4
2007-07-31T01:58:00Z,3.37,NO,"",5.03,NO,"",23.4
2007-07-31T01:59:00Z,3.39,NO,"",6.27,NO,"",23.3
2007-07-31T02:00:00Z,3.36,NO,"",4.61,NO,"",23.3
2007-07-31T02:01:00Z,3.36,NO,"",4.41,NO,"",23.3
2007-07-31T02:02:00Z,3.36,NO,"",4.2,NO,"",23.3
2007-07-31T02:03:00Z,3.35,NO,"",3.79,NO,"",23.3
2007-07-31T02:04:00Z,3.34,NO,"",3.18,NO,"",23.3
2007-07-31T02:05:00Z,3.33,NO,"",2.78,NO,"",23.3
2007-07-31T02:06:00Z,3.36,NO,"",4.2,NO,"",23.3
2007-07-31T02:07:00Z,3.33,NO,"",2.78,NO,"",23.3
2007-07-31T02:08:00Z,3.33,NO,"",2.38,NO,"",23.3
2007-07-31T02:09:00Z,3.32,NO,"",2.18,NO,"",23.2
2007-07-31T02:10:00Z,3.31,NO,"",1.58,NO,"",23.2
2007-07-31T02:11:00Z,3.32,NO,"",2.18,NO,"",23.2
2007-07-31T02:12:00Z,3.32,NO,"",1.78,NO,"",23.2
2007-07-31T02:13:00Z,3.32,NO,"",1.97,NO,"",23.2
2007-07-31T02:14:00Z,3.32,NO,"",1.78,NO,"",23.2
2007-07-31T02:15:00Z,3.31,NO,"",1.58,NO,"",23.2
2007-07-31T02:16:00Z,3.31,NO,"",1.18,NO,"",23.3
2007-07-31T02:17:00Z,3.32,NO,"",1.78,NO,"",23.3
2007-07-31T02:18:00Z,3.31,NO,"",1.38,NO,"",23.3
2007-07-31T02:19:00Z,3.32,NO,"",1.78,NO,"",23.4
2007-07-31T02:20:00Z,3.31,NO,"",1.58,NO,"",23.4
2007-07-31T02:21:00Z,3.31,NO,"",1.18,NO,"",23.4
2007-07-31T02:22:00Z,3.31,NO,"",1.38,NO,"",23.4
2007-07-31T02:23:00Z,3.31,NO,"",1.58,NO,"",23.4
2007-07-31T02:24:00Z,3.32,NO,"",1.78,NO,"",23.4
2007-07-31T02:25:00Z,3.31,NO,"",1.56,NO,"",23.4
2007-07-31T02:26:00Z,3.31,NO,"",1.54,NO,"",23.4
2007-07-31T02:27:00Z,3.3,NO,"",0.73,NO,"",23.4
2007-07-31T02:28:00Z,3.31,NO,"",1.31,NO,"",23.4
2007-07-31T02:29:00Z,3.31,NO,"",1.09,NO,"",23.4
2007-07-31T02:30:00Z,3.31,NO,"",0.87,NO,"",23.4
2007-07-31T02:31:00Z,3.31,NO,"",1.05,NO,"",23.4
2007-07-31T02:32:00Z,3.31,NO,"",1.23,NO,"",23.4
2007-07-31T02:33:00Z,3.3,NO,"",0.63,NO,"",23.4
2007-07-31T02:34:00Z,3.3,NO,"",0.41,NO,"",23.4
2007-07-31T02:35:00Z,3.31,NO,"",0.79,NO,"",23.4
2007-07-31T02:36:00Z,3.31,NO,"",0.97,NO,"",23.3
2007-07-31T02:37:00Z,3.31,NO,"",0.75,NO,"",23.4
2007-07-31T02:38:00Z,3.3,NO,"",0.54,NO,"",23.3
2007-07-31T02:39:00Z,3.3,NO,"",0.52,NO,"",23.3
2007-07-31T02:40:00Z,3.3,NO,"",0.5,NO,"",23.3
2007-07-31T02:41:00Z,3.3,NO,"",0.48,NO,"",23.2
2007-07-31T02:42:00Z,3.31,NO,"",0.86,NO,"",23.2
2007-07-31T02:43:00Z,3.31,NO,"",0.84,NO,"",23.2
2007-07-31T02:44:00Z,3.3,NO,"",0.43,NO,"",23.3
2007-07-31T02:45:00Z,3.3,NO,"",0.41,NO,"",23.3
2007-07-31T02:46:00Z,3.31,NO,"",0.59,NO,"",23.4
2007-07-31T02:47:00Z,3.31,NO,"",0.57,NO,"",23.5
2007-07-31T02:48:00Z,3.3,NO,"",0.16,NO,"",23.6
2007-07-31T02:49:00Z,3.3,NO,"",0.34,NO,"",23.7
2007-07-31T02:51:00Z,3.3,NO,"",0.31,NO,"",23.7
2007-07-31T02:52:00Z,3.3,NO,"",0.29,NO,"",23.8
2007-07-31T02:53:00Z,3.3,NO,"",0.08,NO,"",23.9
2007-07-31T02:55:00Z,3.3,NO,"",0.04,NO,"",24
2007-07-31T02:56:00Z,3.3,NO,"",0.02,NO,"",24
2007-08-01T16:43:00Z,3.26,NO,"",0.14,NO,"",27.5
2007-08-01T16:46:00Z,4.17,NO,"",71.84,NO,"",27.6
2007-08-01T16:47:00Z,4.35,NO,"",90.04,NO,"",27.6
2007-08-01T16:48:00Z,4.71,NO,"",129.62,NO,"",27.6
2007-08-01T16:49:00Z,4.88,NO,"",151.53,NO,"",27.6
2007-08-01T16:50:00Z,4.81,NO,"",142.23,NO,"",27.6
2007-08-01T16:51:00Z,4.5,NO,"",105.1,NO,"",27.5
2007-08-01T16:52:00Z,4.42,NO,"",96.25,NO,"",27.5
2007-08-01T16:53:00Z,5,NO,"",166,NO,"",27.5
2007-08-01T16:54:00Z,4.34,NO,"",86.81,NO,"",27.4
2007-08-01T16:55:00Z,5.06,NO,"",174.59,NO,"",27.5
2007-08-01T16:56:00Z,4.78,NO,"",137.65,NO,"",27.5
2007-08-01T16:57:00Z,4.14,NO,"",66.48,NO,"",27.5
2007-08-01T16:59:00Z,4.28,NO,"",79.88,NO,"",26.8
2007-08-01T17:00:00Z,4.57,NO,"",111.87,NO,"",26.2
2007-08-01T17:01:00Z,4.64,NO,"",119.77,NO,"",25.6
2007-08-01T17:02:00Z,5.24,NO,"",198.63,NO,"",25.4
2007-08-01T17:03:00Z,4.98,NO,"",162,NO,"",25.3
2007-08-01T17:04:00Z,4.86,NO,"",146.41,NO,"",25.1
2007-08-01T17:05:00Z,4.83,NO,"",142.91,NO,"",24.9
2007-08-01T17:06:00Z,5.17,NO,"",187.32,NO,"",24.7
2007-08-01T17:07:00Z,4.98,NO,"",161.87,NO,"",24.6
2007-08-01T17:08:00Z,4.91,NO,"",151.76,NO,"",24.6
2007-08-01T17:09:00Z,4.8,NO,"",138.57,NO,"",24.6
2007-08-01T17:10:00Z,5.01,NO,"",164.98,NO,"",24.5
2007-08-01T17:11:00Z,4.63,NO,"",117.01,NO,"",24.5
2007-08-01T17:12:00Z,4.82,NO,"",140.6,NO,"",24.5
2007-08-01T17:13:00Z,4.76,NO,"",132.21,NO,"",24.5
2007-08-01T17:14:00Z,4.65,NO,"",118.47,NO,"",24.5
2007-08-01T17:16:00Z,4.69,NO,"",123.7,NO,"",24.5
2007-08-01T17:17:00Z,4.74,NO,"",129.17,NO,"",24.6
2007-08-01T17:18:00Z,4.75,NO,"",130.23,NO,"",24.5
2007-08-01T17:19:00Z,4.81,NO,"",138.31,NO,"",24.4
2007-08-01T17:20:00Z,4.25,NO,"",73.32,NO,"",24.4
2007-08-01T17:21:00Z,4.86,NO,"",144.31,NO,"",24.4
2007-08-01T17:22:00Z,4.78,NO,"",134.11,NO,"",24.4
2007-08-01T17:23:00Z,4.5,NO,"",100.25,NO,"",24.4
2007-08-01T17:24:00Z,4.42,NO,"",90.6,NO,"",24.3
2007-08-01T17:25:00Z,4.7,NO,"",122.66,NO,"",24.4
2007-08-01T17:26:00Z,4.01,NO,"",49.59,NO,"",24.3
2007-08-01T17:27:00Z,4.47,NO,"",96.26,NO,"",24.3
2007-08-01T17:28:00Z,4.42,NO,"",90.28,NO,"",24.3
2007-08-01T17:29:00Z,4.45,NO,"",93.37,NO,"",24.3
2007-08-01T17:30:00Z,4.32,NO,"",79.04,NO,"",24.3
2007-08-01T17:31:00Z,4.5,NO,"",98.17,NO,"",24.3
2007-08-01T17:32:00Z,4.53,NO,"",102.11,NO,"",24.4
2007-08-01T17:33:00Z,4.41,NO,"",88.74,NO,"",24.4
2007-08-01T17:34:00Z,4.26,NO,"",72.6,NO,"",24.4
2007-08-01T17:35:00Z,4.01,NO,"",47.76,NO,"",24.4
2007-08-01T17:36:00Z,4.6,NO,"",109.47,NO,"",24.4
2007-08-01T17:37:00Z,4.39,NO,"",85.91,NO,"",24.4
2007-08-01T17:38:00Z,4.01,NO,"",47.54,NO,"",24.5
2007-08-01T17:39:00Z,4.47,NO,"",93.88,NO,"",24.7
2007-08-01T17:40:00Z,3.86,NO,"",34.33,NO,"",24.9
2007-08-01T17:41:00Z,4.3,NO,"",75.1,NO,"",25.1
2007-08-01T17:42:00Z,4.26,NO,"",70.87,NO,"",25.1
2007-08-01T17:43:00Z,4.23,NO,"",67.37,NO,"",25.1
2007-08-01T17:44:00Z,3.93,NO,"",38.94,NO,"",25.4
2007-08-01T17:45:00Z,4.27,NO,"",71.69,NO,"",25.4
2007-08-01T17:46:00Z,3.89,NO,"",35.78,NO,"",25.3
2007-08-01T17:47:00Z,4.29,NO,"",73.37,NO,"",25.2
2007-08-01T17:48:00Z,4.43,NO,"",88.31,NO,"",25.1
2007-08-01T17:49:00Z,4.02,NO,"",46.21,NO,"",25.2
2007-08-01T17:50:00Z,4.2,NO,"",63.18,NO,"",25.2
2007-08-01T17:51:00Z,3.98,NO,"",42.61,NO,"",25.2
2007-08-01T17:52:00Z,4.11,NO,"",53.93,NO,"",25.3
2007-08-01T17:53:00Z,4.25,NO,"",67.95,NO,"",25.3
2007-08-01T17:54:00Z,4.04,NO,"",47.15,NO,"",25.5
2007-08-01T17:55:00Z,4.06,NO,"",48.78,NO,"",25.8
2007-08-01T17:56:00Z,3.92,NO,"",36.03,NO,"",25.9
2007-08-01T17:57:00Z,3.9,NO,"",34.45,NO,"",26
2007-08-01T17:58:00Z,4.1,NO,"",51.93,NO,"",26.1
2007-08-01T17:59:00Z,3.94,NO,"",38.06,NO,"",26.1
2007-08-01T18:00:00Z,3.94,NO,"",37.31,NO,"",25.8
2007-08-01T18:01:00Z,3.94,NO,"",36.85,NO,"",25.7
2007-08-01T18:02:00Z,3.78,NO,"",23.64,NO,"",25.7
2007-08-01T18:03:00Z,3.99,NO,"",41.4,NO,"",25.7
2007-08-01T18:04:00Z,3.97,NO,"",39.77,NO,"",25.7
2007-08-01T18:05:00Z,3.91,NO,"",33.89,NO,"",25.9
2007-08-01T18:06:00Z,3.91,NO,"",34,NO,"",26.8
2007-08-01T18:07:00Z,3.96,NO,"",37.79,NO,"",27.3
2007-08-01T18:08:00Z,3.89,NO,"",31.97,NO,"",27.5
2007-08-01T18:09:00Z,4.15,NO,"",54.67,NO,"",27.6
2007-08-01T18:10:00Z,4.06,NO,"",46.75,NO,"",27.6
2007-08-01T18:11:00Z,3.99,NO,"",40.3,NO,"",27.6
2007-08-01T18:12:00Z,3.94,NO,"",35.22,NO,"",27.7
2007-08-01T18:13:00Z,4.09,NO,"",48.35,NO,"",27.7
2007-08-01T18:14:00Z,3.88,NO,"",30.12,NO,"",27.7
2007-08-01T18:15:00Z,3.86,NO,"",28.3,NO,"",27.7
2007-08-01T18:16:00Z,3.77,NO,"",20.49,NO,"",27.6
2007-08-01T18:17:00Z,3.87,NO,"",28.23,NO,"",27.6
2007-08-01T18:18:00Z,3.71,NO,"",15.39,NO,"",27.5
2007-08-01T18:19:00Z,3.8,NO,"",22.81,NO,"",27.3
2007-08-01T18:20:00Z,3.76,NO,"",19.04,NO,"",27
2007-08-01T18:21:00Z,3.74,NO,"",17.61,NO,"",26.9
2007-08-01T18:22:00Z,3.75,NO,"",18.19,NO,"",26.8
2007-08-01T18:23:00Z,3.73,NO,"",16.76,NO,"",26.7
2007-08-01T18:24:00Z,3.72,NO,"",15.11,NO,"",27
2007-08-01T18:25:00Z,3.72,NO,"",14.94,NO,"",27.1
2007-08-01T18:26:00Z,3.73,NO,"",15.51,NO,"",27.2
2007-08-01T18:27:00Z,3.7,NO,"",13.16,NO,"",27.1
2007-08-01T18:28:00Z,3.73,NO,"",15.68,NO,"",27.1
2007-08-01T18:29:00Z,3.69,NO,"",12.34,NO,"",27
2007-08-01T18:30:00Z,3.66,NO,"",9.79,NO,"",26.9
2007-08-01T18:31:00Z,3.72,NO,"",14.19,NO,"",26.8
2007-08-01T18:32:00Z,3.71,NO,"",13.04,NO,"",26.6
2007-08-01T18:33:00Z,3.68,NO,"",11.18,NO,"",26.6
2007-08-01T18:34:00Z,3.71,NO,"",12.7,NO,"",26.8
2007-08-01T18:35:00Z,3.66,NO,"",9.42,NO,"",26.8
2007-08-01T18:36:00Z,3.66,NO,"",8.78,NO,"",26.4
2007-08-01T18:37:00Z,3.65,NO,"",7.92,NO,"",26.3
2007-08-01T18:38:00Z,3.68,NO,"",10.34,NO,"",26
2007-08-01T18:39:00Z,3.65,NO,"",8.05,NO,"",25.9
2007-08-01T18:40:00Z,3.67,NO,"",9.29,NO,"",25.7
2007-08-01T18:41:00Z,3.66,NO,"",7.95,NO,"",25.6
2007-08-01T18:42:00Z,3.66,NO,"",8.25,NO,"",25.5
2007-08-01T18:43:00Z,3.68,NO,"",9.49,NO,"",25.5
2007-08-01T18:44:00Z,3.65,NO,"",6.89,NO,"",25.5
2007-08-01T18:45:00Z,3.61,NO,"",4.61,NO,"",25.5
2007-08-01T18:46:00Z,3.69,NO,"",9.7,NO,"",25.6
2007-08-01T18:47:00Z,3.61,NO,"",4.6,NO,"",25.5
2007-08-01T18:48:00Z,3.62,NO,"",5.28,NO,"",25.5
2007-08-01T18:49:00Z,3.66,NO,"",7.81,NO,"",25.4
2007-08-01T18:50:00Z,3.61,NO,"",4.37,NO,"",25.4
2007-08-01T18:51:00Z,3.63,NO,"",5.95,NO,"",25.4
2007-08-01T18:52:00Z,3.63,NO,"",5.72,NO,"",25.5
2007-08-01T18:53:00Z,3.59,NO,"",2.8,NO,"",25.4
2007-08-01T18:54:00Z,3.59,NO,"",2.8,NO,"",25.4
2007-08-01T18:55:00Z,3.61,NO,"",4.58,NO,"",25.4
2007-08-01T18:56:00Z,3.61,NO,"",4.13,NO,"",25.4
2007-08-01T18:57:00Z,3.61,NO,"",4.35,NO,"",25.4
2007-08-01T18:58:00Z,3.61,NO,"",4.12,NO,"",25.5
2007-08-01T18:59:00Z,3.61,NO,"",4.12,NO,"",25.5
2007-08-01T19:00:00Z,3.61,NO,"",4.34,NO,"",25.8
2007-08-01T19:01:00Z,3.58,NO,"",2.12,NO,"",26
2007-08-01T19:02:00Z,3.58,NO,"",2.11,NO,"",26.1
2007-08-01T19:03:00Z,3.58,NO,"",2.33,NO,"",26.2
2007-08-01T19:04:00Z,3.56,NO,"",1.02,NO,"",26.3
2007-08-01T19:05:00Z,3.56,NO,"",1.23,NO,"",26.4
2007-08-01T19:06:00Z,3.56,NO,"",1.23,NO,"",26.3
2007-08-01T19:07:00Z,3.56,NO,"",1.23,NO,"",26.2
2007-08-01T19:08:00Z,3.57,NO,"",1.44,NO,"",26.1
2007-08-01T19:09:00Z,3.57,NO,"",1.44,NO,"",26
2007-08-01T19:10:00Z,3.56,NO,"",0.79,NO,"",26
2007-08-01T19:11:00Z,3.57,NO,"",1.65,NO,"",26
2007-08-01T19:12:00Z,3.58,NO,"",2.09,NO,"",25.9
2007-08-01T19:13:00Z,3.56,NO,"",1.21,NO,"",26.1
2007-08-01T19:14:00Z,3.57,NO,"",1.86,NO,"",26.3
2007-08-01T19:15:00Z,3.57,NO,"",1.64,NO,"",26.3
2007-08-01T19:16:00Z,3.55,NO,"",0.55,NO,"",26.5
2007-08-01T19:17:00Z,3.56,NO,"",0.77,NO,"",26.6
2007-08-01T19:18:00Z,3.56,NO,"",1.2,NO,"",26.7
2007-08-01T19:19:00Z,3.55,NO,"",0.55,NO,"",26.7
2007-08-01T19:20:00Z,3.55,NO,"",0.33,NO,"",26.7
2007-08-01T19:21:00Z,3.55,NO,"",0.54,NO,"",26.7
2007-08-01T19:22:00Z,3.55,NO,"",0.11,NO,"",26.7
2007-08-01T19:24:00Z,3.55,NO,"",0.1,NO,"",26.8
2007-08-01T19:32:00Z,3.55,NO,"",0.08,NO,"",25.9
2007-08-01T19:33:00Z,3.55,NO,"",0.29,NO,"",25.9
2007-08-01T19:34:00Z,3.55,NO,"",0.08,NO,"",25.9
2007-08-01T19:35:00Z,3.55,NO,"",0.07,NO,"",25.8
2007-08-01T19:36:00Z,3.55,NO,"",0.07,NO,"",25.8
2007-08-01T19:37:00Z,3.55,NO,"",0.07,NO,"",25.8
2007-08-01T19:39:00Z,3.55,NO,"",0.06,NO,"",25.7
2007-08-01T19:40:00Z,3.55,NO,"",0.27,NO,"",25.7
2007-08-01T19:41:00Z,3.55,NO,"",0.06,NO,"",25.7
2007-08-01T19:42:00Z,3.55,NO,"",0.27,NO,"",25.7
2007-08-01T19:43:00Z,3.55,NO,"",0.05,NO,"",25.7
2007-08-01T19:44:00Z,3.55,NO,"",0.05,NO,"",25.7
2007-08-01T19:45:00Z,3.55,NO,"",0.05,NO,"",25.7
2007-08-01T19:46:00Z,3.55,NO,"",0.04,NO,"",25.7
2007-08-01T19:49:00Z,3.55,NO,"",0.04,NO,"",25.7
2007-08-01T20:00:00Z,3.55,NO,"",0.01,NO,"",25.5
2007-08-01T21:56:00Z,3.55,NO,"",0.12,NO,"",24.4
2007-08-02T21:46:00Z,3.53,NO,"",0.07,NO,"",28.7
2007-08-02T21:47:00Z,3.53,NO,"",0.12,NO,"",28.7
2007-08-02T21:50:00Z,4.61,NO,"",100.41,NO,"",28.5
2007-08-02T21:52:00Z,5.91,NO,"",300.92,NO,"",28.4
2007-08-02T21:53:00Z,6.69,NO,"",445.41,NO,"",28.3
2007-08-02T21:54:00Z,6.67,NO,"",442.95,NO,"",28.2
2007-08-02T21:55:00Z,6.08,NO,"",332.43,NO,"",27.8
2007-08-02T21:56:00Z,6.09,NO,"",335.01,NO,"",27.7
2007-08-02T21:57:00Z,5.84,NO,"",286.78,NO,"",27.5
2007-08-02T21:58:00Z,5.23,NO,"",184.91,NO,"",27.2
2007-08-02T21:59:00Z,5.21,NO,"",181.37,NO,"",26.8
2007-08-02T22:00:00Z,5.73,NO,"",266.46,NO,"",26.4
2007-08-02T22:01:00Z,6.13,NO,"",343.45,NO,"",26.3
2007-08-02T22:02:00Z,5.81,NO,"",280.65,NO,"",26.1
2007-08-02T22:03:00Z,5.95,NO,"",308.2,NO,"",26
2007-08-02T22:04:00Z,5.94,NO,"",305.69,NO,"",26
2007-08-02T22:05:00Z,5.89,NO,"",297,NO,"",26.1
2007-08-02T22:06:00Z,6.08,NO,"",332.34,NO,"",26.1
2007-08-02T22:07:00Z,5.77,NO,"",273.38,NO,"",26.1
2007-08-02T22:08:00Z,5.6,NO,"",244.36,NO,"",26
2007-08-02T22:10:00Z,5.45,NO,"",218.86,NO,"",25.8
2007-08-02T22:11:00Z,5.23,NO,"",184.39,NO,"",25.8
2007-08-02T22:12:00Z,5.6,NO,"",244.81,NO,"",25.7
2007-08-02T22:13:00Z,5.49,NO,"",224.74,NO,"",25.7
2007-08-02T22:14:00Z,4.98,NO,"",147.63,NO,"",25.6
2007-08-02T22:15:00Z,5.37,NO,"",205.34,NO,"",25.4
2007-08-02T22:16:00Z,5.36,NO,"",203.73,NO,"",25.3
2007-08-02T22:17:00Z,5.07,NO,"",159.18,NO,"",25.3
2007-08-02T22:18:00Z,5.39,NO,"",208.93,NO,"",25.3
2007-08-02T22:19:00Z,5.12,NO,"",166.77,NO,"",25.2
2007-08-02T22:20:00Z,5.06,NO,"",158.57,NO,"",25.2
2007-08-02T22:21:00Z,5.2,NO,"",178.47,NO,"",25.2
2007-08-02T22:22:00Z,5.28,NO,"",191.57,NO,"",25.1
2007-08-02T22:23:00Z,4.95,NO,"",142.63,NO,"",25
2007-08-02T22:24:00Z,5,NO,"",149.01,NO,"",24.9
2007-08-02T22:25:00Z,5.28,NO,"",191.45,NO,"",24.9
2007-08-02T22:26:00Z,4.96,NO,"",143.4,NO,"",24.8
2007-08-02T22:27:00Z,5.09,NO,"",162.56,NO,"",24.8
2007-08-02T22:28:00Z,4.85,NO,"",128.53,NO,"",24.8
2007-08-02T22:29:00Z,4.51,NO,"",86.35,NO,"",24.9
2007-08-02T22:30:00Z,4.7,NO,"",108.87,NO,"",24.9
2007-08-02T22:31:00Z,4.79,NO,"",121.01,NO,"",25.1
2007-08-02T22:32:00Z,5.59,NO,"",241.96,NO,"",25.1
